timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-02-21T15:39:46,GNNTARnet,6dd64842-654e-429e-9866-057ea0dbce56,44.0280601978302,0.0006196582145519,1.4074165697231151e-05,52.5,72.36369012550496,11.731249809265137,0.0006420730719963,0.0009099454501779,0.0001434594820555,0.0016954780042298,Germany,DEU,baden-wurttemberg,,,Linux-5.15.0-94-generic-x86_64-with-glibc2.31,3.10.13,2.3.2,16,AMD Ryzen 7 3800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2060 SUPER,8.6879,49.4071,31.28333282470703,machine,N,1.0
2024-02-21T15:40:08,GNNTARnet,a0f36120-3948-4336-9253-c049f3161947,12.189350366592407,0.00016677681930132976,1.3682174544626945e-05,52.5,70.54535455747958,11.731249809265137,0.0001777602608005206,0.00023884824663400472,3.971793527275793e-05,0.0004563264427072832,Germany,DEU,baden-wurttemberg,,,Linux-5.15.0-94-generic-x86_64-with-glibc2.31,3.10.13,2.3.2,16,AMD Ryzen 7 3800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2060 SUPER,8.6879,49.4071,31.28333282470703,machine,N,1.0
